-0.039344,0.11637,-0.056525,-0.054459,0.074305,0.17225
0.49949,0.61944,0.68606,0.6684,0.5513,0.6433
0.66465,0.5851,0.65139,0.7014,0.48599,0.73313
0.16126,0.21198,0.18417,0.1285,0.12623,0.051621
0.31009,0.43947,0.32814,0.54338,0.47674,0.2931
0.16348,0.13263,-0.062015,0.17093,0.1367,-0.079152
0.74299,0.77723,0.69156,0.74296,0.75162,0.6287
-0.036217,-0.068454,0.031901,0.051791,0.091798,0.11704
0.61695,0.46513,0.52254,0.60995,0.57829,0.53396
0.29193,0.24882,0.20849,0.16874,0.20399,0.22588
0.10765,0.13241,0.0030167,0.14089,0.15008,0.13409
-0.033699,-0.082278,0.062682,0.094735,0.07412,0.049524
0.33541,0.28104,0.36606,0.36913,0.35915,0.31383
0.58135,0.62909,0.60005,0.56572,0.61442,0.61388
0.4333,0.45981,0.58118,0.46868,0.48471,0.42046
0.5819,0.55254,0.76183,0.71095,0.7862,0.7019
0.54011,0.58867,0.64107,0.62914,0.61506,0.58006
0.0042864,0.035186,-0.022669,-0.028746,0.03685,0.061793
-0.015653,0.053543,0.13176,0.015174,0.083087,0.08963
0.13981,0.23993,0.20196,0.22371,0.26655,0.24502
0.55431,0.57499,0.56953,0.55246,0.50596,0.52027
0.35217,0.42583,0.53466,0.36605,0.35244,0.32388
0.35132,0.37909,0.29879,0.31927,0.29387,0.32485
0.28239,0.26799,0.32636,0.37563,0.26292,0.30865
0.60911,0.54775,0.5031,0.50936,0.49762,0.49099
0.49854,0.53916,0.51213,0.51068,0.41125,0.45838
0.011318,0.051943,-0.016708,0.052087,-0.051654,0.05688
0.52355,0.41564,0.47416,0.4541,0.51693,0.50389
0.15755,0.17609,0.15886,0.15101,0.051618,-0.0062272
-0.036609,0.06672,0.024173,0.056242,0.055767,-0.01678
0.16589,0.19106,0.20099,0.21193,0.19615,0.24321
-0.0070361,0.030259,-0.0092485,-0.012985,-0.015817,0.00011174
0.5388,0.5642,0.55706,0.43194,0.49863,0.51044
0.18943,0.21899,0.14329,0.094428,0.1416,0.31704
0.43878,0.53108,0.49123,0.49044,0.53238,0.46736
-0.018822,-0.038107,0.0056417,-0.0043333,-0.014971,-0.045971
0.45852,0.57689,0.44307,0.52302,0.50362,0.46252
0.75275,0.73003,0.72559,0.74368,0.78326,0.71042
0.007958,-0.042577,0.028209,-0.033057,-0.02378,-0.0012374
0.60148,0.53235,0.58236,0.654,0.64119,0.62122
0.11244,0.17172,0.05194,0.093812,0.10153,0.094747
-0.0085535,0.040076,0.056341,-0.072035,0.018456,0.10181
0.72548,0.64976,0.72816,0.68411,0.73819,0.67845
0.11814,0.20988,0.092885,0.1601,0.19626,0.1019
0.3332,0.34974,0.35765,0.32166,0.27499,0.37041
0.64732,0.69151,0.61714,0.6738,0.70742,0.63513
0.017312,-0.037685,0.081999,0.024008,0.10761,0.067162
0.46759,0.57503,0.37994,0.40834,0.3696,0.41183
0.35678,0.50169,0.36789,0.45989,0.39091,0.38591
0.34581,0.33151,0.3448,0.34364,0.37512,0.3575
0.57906,0.6712,0.60984,0.63296,0.66575,0.55934
0.30124,0.27979,0.32236,0.36477,0.26835,0.28264
-0.0080941,-0.044087,0.03441,-0.020807,-0.0062042,-0.023984
0.58707,0.57816,0.60386,0.61058,0.59582,0.59412
0.43967,0.45418,0.42081,0.46029,0.44556,0.46074
0.38799,0.45058,0.36016,0.44409,0.42958,0.4453
0.50425,0.45958,0.40729,0.47655,0.58099,0.47369
0.55407,0.53949,0.51154,0.55783,0.5757,0.46957
0.59785,0.48472,0.52093,0.53448,0.53829,0.57035
0.16374,0.14804,0.17895,0.17813,0.15953,0.15789
0.28296,0.24767,0.28768,0.23103,0.26366,0.31012
0.60292,0.5097,0.56559,0.57134,0.53034,0.59074
0.43924,0.45026,0.39472,0.47777,0.42933,0.34737
0.51067,0.57078,0.49585,0.53379,0.55538,0.45356
0.27269,0.285,0.26043,0.25653,0.25337,0.21838
0.45719,0.45262,0.43493,0.3463,0.44358,0.44844
0.25088,0.14077,0.17595,0.17274,0.28917,0.23113
-0.029616,0.0062586,0.03756,0.013052,0.032111,-0.036288
-0.0081287,-0.011274,-0.031034,-0.020397,-0.019142,-0.030263
0.37763,0.4081,0.27376,0.43454,0.33217,0.31269
0.022518,0.20194,0.12292,0.0377,0.09131,0.022566
0.034077,0.049064,0.05558,-0.0056692,0.016302,0.03739
-0.010485,0.06296,0.1005,0.046066,0.066172,0.020827
0.23509,0.26883,0.28504,0.21566,0.23689,0.21191
0.18508,0.20225,0.16517,0.09899,0.17637,0.20501
0.39409,0.33233,0.35402,0.34319,0.35094,0.33223
0.13661,-0.02559,-0.10112,-0.086056,0.11523,0.089396
0.37939,0.42426,0.49787,0.33432,0.48068,0.35726
0.05195,0.11727,0.17407,0.11048,0.066172,0.07872
0.41777,0.39495,0.38004,0.34701,0.38092,0.39857
