0.94248,2.6703
3.1384,4.7512
0.26633,3.6369
1.7728,3.8567
1.5079,1.9575
0.71102,1.6709
1.9851,0.37136
1.2202,4.28
1.1125,3.3388
4.1062,3.1442
4.835,0.56934
2.4459,0.75827
0.11289,4.8368
2.6291,0.18657
3.65,1.158
3.4314,2.9531
2.8823,1.6068
4.4027,1.2295
2.3119,2.5562
4.6658,4.2953
3.8601,2.3677
3.9316,1.9765
3.7638,1.7991
3.8522,1.889
3.7932,1.8325
3.6531,1.6898
3.6617,1.6977
3.6289,1.6654
3.5981,1.635
3.6345,1.6704
3.6466,1.6831
3.6311,1.6676
3.715,1.7516
3.6714,1.708
3.6498,1.6859
3.6402,1.6767
3.6138,1.6502
3.646,1.6808
3.6524,1.6881
3.6427,1.6794
3.6055,1.6411
3.6101,1.6463
3.7034,1.7414
3.6128,1.6484
3.6496,1.6854
3.693,1.7321
3.7048,1.7395
4.3945,2.4267
3.7356,1.7742
3.538,1.5744
3.4794,1.5099
3.604,1.6372
3.6306,1.667
3.661,1.6973
3.6347,1.6716
3.6659,1.7012
3.6303,1.669
3.6554,1.6889
3.533,1.5692
3.6212,1.6578
3.6625,1.6978
3.4699,1.5053
3.64,1.6763
3.5238,1.5595
3.6848,1.7208
3.5093,1.5481
3.6346,1.6715
3.6402,1.6779
3.6409,1.6776
3.653,1.6884
3.587,1.6224
3.5499,1.5855
3.6956,1.735
3.6217,1.6585
3.5573,1.5938
3.545,1.5811
3.6509,1.6891
3.6767,1.7128
3.6691,1.7043
3.5903,1.6267
3.5238,1.5598
3.618,1.6541
3.6298,1.6664
3.5905,1.6278
3.593,1.6281
3.6834,1.7205
3.5954,1.6309
3.6189,1.6553
3.6784,1.7149
3.6118,1.6482
3.6267,1.6623
3.6783,1.7147
3.6219,1.6583
3.6452,1.682
3.5885,1.6233
3.657,1.6925
3.6457,1.6816
3.6633,1.698
3.676,1.7148
3.5882,1.6264
3.6184,1.6547
3.6512,1.6877
3.6402,1.6774
0.11929,4.439
3.6224,1.6578
3.6565,1.6932
3.6766,1.7129
3.6262,1.6642
3.6481,1.6839
3.6665,1.701
3.6299,1.6659
3.6661,1.7046
3.6279,1.6675
3.6261,1.6626
3.6729,1.7128
3.6657,1.7016
3.5845,1.6213
3.6311,1.6692
3.6506,1.6882
3.6804,1.7131
3.6311,1.668
3.549,1.5845
3.5956,1.632
3.6481,1.6846
3.6709,1.7073
3.5904,1.627
3.6486,1.6867
3.6309,1.6679
3.7085,1.7444
3.6936,1.7292
3.6649,1.7017
3.5403,1.5753
3.6909,1.726
3.58,1.6178
3.6104,1.6469
3.6314,1.6679
3.6774,1.7112
3.6294,1.6659
3.6169,1.6536
3.6794,1.7156
3.6319,1.6682
3.6021,1.6397
3.5624,1.599
3.6698,1.7062
3.681,1.7178
3.6718,1.7082
3.6642,1.7013
3.607,1.644
3.6718,1.7088
3.6183,1.6546
3.6101,1.6475
3.5818,1.6181
3.7053,1.7406
3.5691,1.6037
3.647,1.6829
3.6317,1.6677
3.6164,1.652
3.653,1.6891
3.6478,1.6846
3.6638,1.6996
3.6839,1.7203
2.9406,0.96615
3.6796,1.7164
3.616,1.6524
3.6715,1.7078
3.5901,1.6275
3.6671,1.7027
3.6411,1.6766
3.5678,1.6051
3.7102,1.7458
3.6535,1.69
3.5823,1.6184
2.7296,0.76398
3.6532,1.6895
3.6753,1.7112
3.6603,1.6967
3.6529,1.6894
3.6527,1.6889
3.6515,1.688
0.20825,4.4752
0.14471,4.4446
3.7044,1.7407
3.6367,1.6722
3.6475,1.6837
3.6712,1.7087
3.635,1.6724
3.6546,1.6919
3.6404,1.6767
3.7133,1.7497
3.6719,1.7084
3.6524,1.689
3.6422,1.6779
3.6127,1.6493
3.5043,1.5408
3.6188,1.6553
3.6565,1.6925
3.6526,1.6904
3.4545,1.4912
3.6455,1.6816
3.6472,1.6841
3.6267,1.6635
3.6081,1.6446
3.646,1.6824
3.6314,1.6692
3.6871,1.7231
3.6508,1.6874
2.5271,0.5694
3.6266,1.6622
3.6154,1.6511
3.6773,1.7134
3.5928,1.6292
3.6196,1.6551
3.6394,1.6761
3.5521,1.5891
3.6504,1.6869
3.6522,1.6872
3.624,1.6606
3.6528,1.6896
3.6334,1.6684
3.6389,1.6764
3.6745,1.7104
3.6619,1.6997
3.6441,1.6804
3.7168,1.7532
3.7253,1.7616
3.6235,1.6607
3.7009,1.7367
3.6308,1.6673
3.6384,1.6754
3.681,1.7173
3.6424,1.6789
3.6281,1.6647
3.6489,1.6853
3.6524,1.6896
3.598,1.636
3.6062,1.6428
3.679,1.7156
3.6664,1.7034
3.6444,1.6809
3.5717,1.609
3.6722,1.7089
3.6537,1.6928
3.6331,1.6696
3.625,1.6596
3.6799,1.7162
3.6625,1.6991
3.6432,1.6796
2.5771,0.61233
3.6294,1.6654
3.6472,1.6841
3.6898,1.7266
3.5983,1.6362
3.654,1.6906
3.5941,1.6275
3.6215,1.6584
3.6428,1.6796
3.6054,1.6417
3.6282,1.6644
3.6139,1.6501
3.6448,1.6807
3.6244,1.6609
3.615,1.6514
3.6286,1.6648
3.5668,1.6033
