-1,1.3228,3.9126,4.2445,-1.0812
-1,-5,-0.71937,5,-0.31516
-1,-0.78916,3.0164,-5,-4.5449
-1,2.9498,4.25,0.49676,-1.3672
-1,3.2254,-2.4549,-1.9227,-5
-1,-3.6471,-5,-4.2014,3.217
-0.30369,-0.039329,0.32213,-3.8598,2.6381
-1,0.65563,-3.7005,1.8534,-5
-1,4.7501,-3.7567,3.8322,3.2844
-1,-5,-3.1786,4.2388,-0.19761
-1,-4.1508,-5,-5,5
-1,-2.8251,-4.8563,-3.1998,-5
-1,5,3.565,1.9854,-1.3672
-1,-0.90208,-5,1.8534,-5
-1,-0.6319,-0.60919,5,3.8587
-1,0.34636,3.7689,-5,-1.681
-1,3.6028,4.8241,1.0123,1.6482
-1,2.1036,1.1729,-1.2895,-5
-1,0.89809,-3.2667,-3.4866,-1.6741
-1,2.1889,3.9317,-2.6757,-1.6776
-1,-1.2657,4.425,-1.3203,-2.8137
-1,3.4033,-3.5573,1.1282,-3.9032
-1,0.73562,4.994,-1.1432,5
-1,5,-1.087,3.9313,2.7024
-1,-0.26582,-3.8681,-3.777,5
-1,1.6804,2.8086,3.3568,-0.46463
-1,-2.5853,-3.2573,-3.8379,5
-0.88473,-0.14101,0.055227,4.1838,-1.5181
-1,2.6888,4.4106,-3.0304,-2.236
-1,2.2092,-3.653,0.71487,5
-1,4.5679,2.3725,1.549,-2.52
-1,2.005,-2.5886,3.1632,-0.50461
-1,-0.26582,-1.1093,-3.8356,5
-1,-0.27064,-3.5314,1.1971,-5
-1,-2.2081,4.425,-5,-5
-1,-0.71804,5,2.1326,0.27064
-1,-0.9767,-5,-5,0.25304
-1,-0.82291,3.9566,-0.42738,2.4
-1,1.9639,-1.669,2.2212,0.13265
-1,-1.2533,1.9752,-5,-2.29
-1,-1.496,4.9715,-0.81659,4.7325
-1,-5,-5,-1.5237,-0.61286
-1,2.2352,3.3282,1.0123,5
-1,0.95084,-3.9716,0.70784,-5
-1,-0.046327,3.0556,2.757,3.4295
-1,0.17838,3.0229,-5,-4.479
-1,0.14761,-1.2558,2.1475,-0.91374
-1,-5,1.6055,2.399,3.9055
-1,2.9931,-1.7471,-4.1433,5
-1,-1.1366,-2.1039,-3.8364,-5
-1,1.9183,-0.9336,4.0357,0.6613
-1,-0.6209,0.73498,-3.0912,-4.89
-1,0.98081,-5,0.3323,5
-1,-1.0014,-4.9331,1.566,-3.0047
-1,-3.1883,3.775,-0.73775,5
-1,4.3426,-3.9712,-2.1402,-5
-0.033594,0.56688,-0.2593,-4.2801,-0.50221
-1,-5,-0.42771,-0.38068,3.2684
-1,1.0375,-5,0.63602,3.612
-1,1.8675,-1.067,5,-1.4168
-1,3.2294,-3.0937,0.42713,-5
-1,-0.6485,-3.5919,-5,1.6636
-1,-3.2706,4.425,-5,0.44536
-1,5,-2.6827,3.8322,3.2844
-1,2.7875,1.3603,4.5016,-0.15128
-1,-1.3466,0.79774,-1.3566,2.06
-1,0.6427,-1.0463,-1.5733,-4.5449
-1,1.5904,-1.669,-2.7788,-1.174
-1,1.7329,4.5062,0.92417,5
-1,0.82441,1.9752,-4.6215,-2.29
-1,-4.6655,-3.7855,1.0213,3.4914
-1,2.5508,-2.2295,-5,2.7955
-1,3.8934,5,0.3796,-2.2868
-1,-5,-1.1272,3.8428,-4.0167
-1,-2.9843,-4.0491,-5,-5
-1,-0.30999,5,-1.2499,-4.4133
-1,-1.496,4.8901,-1.9787,4.7308
-0.99913,1.0362,-3.2553,3.2362,-5
-1,-0.79753,-3.9938,0.55898,1.6406
-1,-2.3205,4.4413,-1.1215,-1.0458
-1,3.3907,1.9959,1.4413,-0.81478
-1,0.2696,-2.6844,5,5
-1,1.2949,3.0556,1.4011,3.4295
-0.30369,0.30177,0.32213,-4.4005,2.6381
-1,4.3672,-2.9266,4.8522,1.1129
-1,0.57054,2.9896,-0.70273,-5
-1,0.32732,-4.7935,0.63762,-5
-1,-3.2411,-4.2952,-0.3354,-5
-1,0.099927,-0.55773,-5,2.3122
-1,-1.8836,-0.035172,3.1079,5
-1,-1.0092,-1.9347,-3.8364,-5
-1,3.5875,3.3971,-0.89266,-2.1823
-1,1.744,-1.811,-1.0755,0.38874
-1,0.82399,-5,-1.3722,1.3
-1,-4.2979,3.1752,-1.7787,3.3102
-1,0.73562,4.2755,-4.5258,3.1796
-1,-5,-1.771,5,0.48729
-1,-3.5065,-5,-4.8778,3.0939
-1,0.95272,-3.3561,3.8322,1.1799
-1,3.2253,-3.9712,-2.6522,-5
-1,1.163,1.3138,0.53176,-2.2868
-1,-0.59741,5,-5,-0.29632
-1,4.2088,-5,0.9875,4.4643
-1,-1.5881,-0.62557,5,2.4843
-1,5,4.6772,-0.44014,3.6328
-1,0.77206,-5,-5,2.2342
-1,5,-2.5662,4.2309,5
-1,0.73281,-5,5,-5
-1,-4.3885,-2.7648,-2.6148,-5
-1,-2.0984,3.0164,-5,-5
-1,-4.2118,1.1794,1.7271,4.0005
-1,-5,-4.8441,4.8664,0.082954
-1,1.1299,-0.34599,3.1031,4.562
-1,-3.846,-1.444,4.7863,1.0579
-1,-0.26207,3.897,-4.7863,1.5026
-1,5,-0.81364,-2.036,5
-1,2.8699,4.0489,-0.41774,4.5487
-1,0.37001,-3.3321,-2.5828,-1.4763
-1,-1.6033,-5,-0.054934,-2.5707
-1,2.1889,3.9389,-3.6605,-3.0596
-1,5,-3.0429,0.81992,-5
-1,-0.18859,3.6567,-3.6257,1.1541
-1,1.5904,-4.5338,2.2212,3.2554
-1,-1.1709,0.05462,-2.335,-4.0328
-1,0.85259,4.6877,-0.33634,-5
-1,0.45135,2.9343,-0.17366,-5
-1,1.5869,1.1729,-4.3625,-5
-1,2.4697,0.54193,3.5445,5
-1,-0.16144,3.8237,-0.8366,5
-1,-2.0103,-3.2209,-2.8532,-5
-1,0.74505,-3.6435,-2.1613,1.2663
-1,0.63911,-1.977,-0.60943,-3.6159
-1,-0.99243,-0.93736,-4.7606,5
-1,1.1119,1.6581,-5,-2.29
-1,-0.52766,-0.33479,2.4571,-0.91374
-1,-1.8615,1.1654,2.4155,-0.15128
-1,2.5821,4.231,5,5
-1,3.4789,3.7769,5,-0.13063
-1,3.7938,3.9566,-0.16352,-0.60565
-1,-3.5952,-4.274,-5,-5
-1,-0.30225,-4.8608,-0.39278,-5
-1,5,-0.44076,4.2989,1.5959
-1,1.8378,-3.1959,3.1632,-2.5567
-1,1.3382,-5,1.2695,-5
-1,1.1876,-2.9917,-0.34164,-5
-1,5,1.891,1.6789,-5
-1,-5,-3.0031,5,2.3263
-1,-1.1004,-5,-3.9437,-0.82995
-1,1.0493,4.5696,0.38105,-4.5755
-1,2.8092,-3.4244,-3.0157,-3.3504
-1,-5,-3.4733,-0.91929,-5
-1,-2.5853,-4.9228,-1.5217,3.087
-1,-1.5306,2.5898,-0.803,-5
-1,3.6328,-4.8709,3.3202,0.71808
-1,0.92408,-1.5836,-1.9431,-5
-1,-0.74777,-4.8504,-2.1183,-3.3814
-1,0.2696,1.5981,5,5
-1,-4.8225,-4.0725,4.6571,5
-1,1.6744,5,1.6936,5
-1,3.3907,2.0477,-0.11735,0.043015
-1,0.16371,3.304,0.24588,-1.355
-1,-2.0744,2.4727,-3.0675,-3.9422
-1,1.0376,-4.9991,2.5448,-5
-1,-1.3022,0.43472,-1.3566,5
-1,-0.45588,5,-3.2462,5
-1,2.1198,-4.5194,-2.7788,3.5985
-1,-0.27004,-0.35172,0.34787,-4.8531
-1,0.87712,4.5062,-3.1298,0
-1,3.4976,0.20091,3.6487,2.7227
-1,-1.1032,-2.5479,3.588,-2.2242
-1,-0.63441,2.5357,2.8644,4.9664
-1,2.3763,4.9218,-0.65664,0
-1,1.9359,1.4218,-1.7609,0.38874
-1,-4.0961,-2.9125,-1.2086,-2.3325
-1,2.1004,5,-0.67225,1.6482
-1,-1.7886,-4.2093,-1.8262,-5
-1,-1.2975,2.0332,0.5781,-2.9393
-1,3.0487,-2.0374,-2.8162,-5
-1,-2.7031,2.0368,-0.43011,4.8487
-1,-0.080126,-3.3321,-4.9584,2.1671
-1,4.0469,-3.0937,0.49047,-5
-1,-0.64356,3.399,5,2.3406
-1,0.95272,-0.99384,5,3.4816
-1,4.2709,4.9471,0.063313,5
-1,0.32368,3.0229,-5,-5
-0.99913,-0.57229,-0.78892,2.2808,4.082
-1,5,3.9389,-1.3774,1.9404
-1,-4.3515,0.15155,-2.6501,-0.90457
-0.99956,1.3276,-1.9115,-4.9513,1.9436
-1,2.0044,0.1446,2.2393,-2.3042
-1,-4.3628,5,-5,1.9302
-1,0.82368,-0.43844,5,3.2019
-1,-0.54587,-2.2105,4.1785,-5
-1,1.7578,-0.95266,-5,1.9101
-1,-1.3271,3.897,-5,2.9529
-1,5,-2.2027,1.4394,-5
-1,1.5869,2.3408,-5,-5
-1,0.79589,5,-5,-0.8005
-1,-0.61375,5,1.2433,3.8254
-1,2.7017,5,4.2445,1.116
-1,-3.4101,5,-4.8414,2.5177
-1,-4.9491,-5,-4.2159,1.232
-1,-3.6471,-2.5276,-5,5
-1,5,3.8445,0.71791,2.6763
-1,-4.8624,-3.6635,3.5093,2.3263
-1,0.35128,5,3.9695,1.116
-1,4.7056,-2.6838,-1.2726,2.7234
-1,-0.92941,3.2368,-4.6107,0.55734
-1,-0.49324,-0.66649,2.1299,-5
-1,-0.9233,-4.5628,-3.8379,5
-1,1.7329,5,0.35018,5
-1,5,-2.3355,5,4.4711
-1,0.36359,5,-3.2103,-2.2433
-1,3.1006,3.5659,-5,5
-1,-0.89094,-0.33695,-2.0011,-0.92102
-1,2.1074,0.15461,-0.09069,-3.0638
-1,-1.6396,-0.5425,4.004,2.8346
-1,2.5501,-4.6648,-5,0.57065
-1,4.3426,-3.7329,-0.43466,0
-1,4.249,1.1104,-5,-5
-1,-0.82296,-5,1.4578,-5
-1,0.25591,-2.4198,-1.0755,0.38874
-1,-2.9026,1.9453,-4.5812,-2.1516
-0.9958,3.1646,-0.93052,3.9081,2.6404
-1,0.61807,-5,-5,-2.5232
-1,-3.1182,-5,1.1145,-2.387
-1,-4.5524,-5,-0.37756,-5
-1,-5,-2.4876,2.3029,-4.6492
-1,-2.5853,-5,0.86547,5
-1,4.2072,-3.956,5,5
-1,-2.8739,-5,-0.96624,-1.0996
-1,-2.7157,-5,-3.4506,2.567
-1,0.022372,-1.2996,-4.8778,3.0939
-1,4.1695,5,3.4362,5
-1,-0.21931,4.4864,0.55884,5
-0.99956,-0.037659,-5,-1.2094,0.49973
-1,-1.7873,-5,0.033997,-5
-1,1.4328,0.14743,2.8578,-2.2868
-1,-3.8606,3.304,4.8023,1.3886
-1,-0.76408,-3.5306,-3.3265,0.82481
-1,1.6897,4.2398,0.82453,-2.8998
-1,2.6711,2.1379,-2.2496,-1.1582
