0.95403,0.40555
1.2675,-0.13255
52.804,-26.402
41.601,-20.801
8.9734,-4.4867
63.885,-31.943
82.94,-41.47
86.3,-43.15
89.666,-44.833
52.454,-26.227
62.346,-31.173
36.154,-18.077
13.206,-6.6031
40.292,-20.146
84.79,-42.395
20.498,-10.249
2.7562,-1.3781
58.829,-29.415
1.9845,-0.7488
33.87,-16.935
7.5878,-3.7939
21.202,-10.601
60.141,-30.07
31.958,-15.979
102,-51
23.564,-11.782
52.095,-26.048
43.878,-21.939
77.397,-38.698
17.511,-8.7557
28.77,-14.385
62.698,-31.349
25.648,-12.824
20.493,-10.246
5.4742,-2.7371
72.15,-36.075
9.9377,-4.9689
12.03,-6.0149
34.127,-17.064
14.9,-7.4499
56.056,-28.028
82.124,-41.062
91.91,-45.955
36.663,-18.331
72.798,-36.399
21.987,-10.993
56.822,-28.411
48.322,-24.161
25.469,-12.734
82.852,-41.426
42.125,-21.062
24.287,-12.144
51.338,-25.669
54.197,-27.099
22.616,-11.308
12.213,-6.1066
52.831,-26.416
22.227,-11.113
51.668,-25.834
4.461,-2.2305
9.5091,-4.7546
2.1129,-1.0564
33.33,-16.665
9.9861,-4.9931
32.384,-16.192
1.1804,-0.10077
6.9939,-3.4898
34.201,-17.1
64.537,-32.269
40.72,-20.36
10.166,-5.0828
54.806,-27.403
33.808,-16.904
37.144,-18.572
54.204,-27.102
52.413,-26.206
91.348,-45.674
76.405,-38.202
64.611,-32.306
56.624,-28.312
63.977,-31.989
44.366,-22.183
12.323,-6.1614
68.203,-34.102
9.7768,-4.8884
8.8545,-4.4273
26.602,-13.301
18.051,-9.0257
54.733,-27.366
2.7196,-1.3598
79.867,-39.934
68.295,-34.148
15.68,-7.8402
53.544,-26.772
16.751,-8.3753
54.929,-27.465
56.147,-28.073
19.408,-9.7041
5.4218,-2.7109
11.306,-5.6531
38.138,-19.069
65.228,-32.614
67.954,-33.977
28.999,-14.5
58.917,-29.458
43.154,-21.577
57.163,-28.582
52.918,-26.459
52.469,-26.235
14.601,-7.3006
9.2202,-4.6101
51.106,-25.553
51.429,-25.714
19.363,-9.6814
71.946,-35.973
52.003,-26.001
36.329,-18.164
69.6,-34.8
5.8171,-2.9086
1.9633,-0.16761
15.307,-7.6537
23.063,-11.531
73.076,-36.538
45.065,-22.533
5.3896,-2.6948
74.353,-37.176
68.73,-34.365
77.624,-38.812
58.344,-29.172
84.489,-42.244
49.44,-24.72
80.414,-40.207
74.652,-37.326
8.0695,-4.0348
89.855,-44.928
52.315,-26.157
23.881,-11.941
68.624,-34.312
76.471,-38.236
44.554,-22.277
30.155,-15.077
56.471,-28.235
45.32,-22.66
13.474,-6.737
24.193,-12.096
8.109,-4.0545
86.042,-43.021
91.981,-45.991
14.59,-7.295
52.001,-26
62.727,-31.364
5.547,-2.7735
46.978,-23.489
11.39,-5.6952
90.033,-45.017
27.284,-13.642
10.039,-5.0196
57.766,-28.883
54.623,-27.311
5.7464,-2.8654
30.532,-15.266
39.64,-19.82
34.936,-17.468
28.008,-14.004
6.5979,-3.299
62.185,-31.093
5.7508,-2.8754
101.73,-50.865
78.654,-39.327
39.477,-19.738
51.009,-25.504
14.221,-7.1105
8.7926,-4.3963
63.801,-31.901
24.099,-12.049
17.438,-8.7192
37.316,-18.658
70.351,-35.175
65.079,-32.539
45.549,-22.775
61.658,-30.829
55.211,-27.605
52.926,-26.463
2.505,-1.2525
55.324,-27.662
86.012,-43.006
30.643,-15.322
20.893,-10.447
10.17,-5.0852
45.836,-22.918
2.7235,-1.3618
53.913,-26.957
53.972,-26.986
20.614,-10.307
92.44,-46.22
59.631,-29.816
9.2591,-4.6295
40.065,-20.033
2.58,-1.29
20.735,-10.367
94.662,-47.331
39.222,-19.611
45.105,-22.552
49.424,-24.712
52.414,-26.207
60.912,-30.456
41.79,-20.895
20.823,-10.411
24.904,-12.452
35.267,-17.633
57.508,-28.754
9.9296,-4.9648
52.249,-26.124
63.046,-31.523
29.173,-14.586
53.037,-26.518
24.092,-12.046
18.521,-9.2607
53.883,-26.941
59.254,-29.627
33.041,-16.52
93.312,-46.656
87.944,-43.972
6.556,-3.278
52.634,-26.317
13.03,-6.5149
28.788,-14.394
8.6742,-4.3092
