0.29829,0.27877,-0.28125,-2.4169,3.6408
-0.1168,-0.02241,0.36662,3.5132,1.0624
-1,-5,0.63404,-5,-2.5599
-1,4.4386,-0.31506,5,-4.6999
-1,0.24034,-1.8517,-0.31519,1.6669
-1,-3.2746,4.4966,-1.1227,-3.8532
-1,5,3.9332,2.2261,-2.0188
-1,-5,-4.1413,5,-2.0627
-1,-4.4355,-4.9152,-1.2046,2.1939
-1,-1.0334,-4.9152,-1.1795,-0.61525
-1,-2.2744,5,-5,-1.414
-1,1.904,-3.6677,5,-4.4684
-1,-2.2806,0.63404,-3.0906,-3.7884
-1,-1.4213,-4.1384,-5,-0.25428
-1,-4.5001,-4.5982,2.8873,0.87959
-1,-2.2674,-2.0268,-5,-1.4804
-1,-0.43537,-0.4342,5,-4.8148
-1,-4.5574,-2.7649,-2.6668,-1.8367
-0.60599,-0.40993,0.26004,-4.2796,2.2751
-1,-0.3527,3.9762,0.81732,-2.3166
-1,1.0283,1.3178,-1.2601,-1.9858
-1,2.5642,-1.7395,5,-5
-1,-5,-2.0175,-5,-1.8367
-1,-3.1099,-2.3038,-5,-0.13695
-1,-5,-5,5,-0.99605
-1,-1.0809,-3.1006,-4.6808,0.057004
-1,0.21844,5,2.6721,-1.9854
-1,-0.031871,-4.5758,2.3884,-0.61525
-1,-4.5001,-4.177,1.2766,-1.5916
-1,-0.62404,-2.7141,-1.5533,1.2333
-1,2.995,2.1012,5,-5
-1,2.8841,4.6937,4.8473,-5
-1,-0.3527,3.4205,1.7546,-1.4591
-1,-2.6734,1.4489,-5,-0.048322
-1,-0.023095,1.3178,-2.7598,1.023
-1,-3.1741,5,-5,-0.52862
-1,-1.9032,0.58895,-1.489,3.6857
-1,-1.8739,-1.2262,5,-2.2907
-1,-2.9622,-2.6998,1.7211,3.915
-1,0.082593,-2.5383,3.7776,3.1925
-1,-4.409,-2.7547,-3.1694,-1.2254
-1,-3.881,-5,5,-3.3793
-1,-4.4671,-5,0.81191,2.1939
-1,-0.43095,-4.1407,2.9906,-2.4116
-1,3.2247,-5,5,-4.4684
-1,2.094,2.3682,5,-3.7453
-1,-1.5528,-5,-5,3.0792
-1,-2.7848,-3.925,-2.6576,-0.13695
-1,3.3781,-0.56787,-5,1.5476
-1,5,3.9276,4.5558,-5
-1,-3.5595,2.7189,-2.3804,-5
-1,-3.3379,-0.043239,-3.1694,-1.2254
-1,2.9543,3.9926,4.6504,-1.3571
-1,-1.0482,-5,5,-0.43627
-1,2.1095,-2.4203,5,-5
-1,-2.2386,0.3089,1.1834,-0.33956
-1,-5,-0.64477,-5,-3.2528
-1,-0.3388,-3.1621,-3.637,1.7474
-1,-1.3419,-4.7993,4.8067,4.5004
-1,0.76072,0.80735,-5,-5
-1,0.89229,1.72,-1.1237,-1.9858
-1,0.22317,-0.081381,1.2688,1.4817
-1,-1.4895,-3.6669,-5,-0.79304
-1,-1.8104,-0.84589,1.9126,3.0845
-1,-3.7628,1.0164,5,-1.7173
