-1.3456,-1.3715
1.1148,-1.8184
-2.6843,1.2811
-4.4142,-2.8588
3.9146,4.4836
2.7973,-4.8041
-1.9861,2.4196
2.2595,0.41842
0.68964,-4.2289
-3.9734,4.8018
-0.22566,2.9716
-0.70878,-2.6314
1.663,2.002
4.4395,3.1875
-4.9992,-0.368
4.9869,0.96721
1.7767,-3.5298
-3.3468,-4.0108
3.2895,-1.0635
-2.2423,3.6746
-0.7646,-0.021375
-0.3624,0.37107
-0.76504,-0.021931
-0.89652,-0.18875
-0.76437,-0.11462
-0.90823,-0.079268
-0.95096,-0.075018
-1.0163,-0.08082
-0.99185,-0.039567
-0.9957,-0.031454
-0.99246,-0.010872
1.1148,-1.8184
1.1193,-1.8253
-0.98568,-0.0082964
1.1274,-1.8377
1.151,-1.8747
-0.22566,2.9716
1.1568,-1.8894
1.0062,-1.909
0.99814,-1.9094
0.98927,-1.9073
-0.22221,2.9621
-0.2188,2.9527
0.9961,-1.9395
-0.21058,2.9309
0.99868,-1.9666
-0.9944,-0.0035143
-0.99488,-0.000616
-0.1934,2.9205
-0.044449,2.935
-0.0032927,2.94
0.0049984,2.9429
1.0017,-1.9817
1.0001,-1.9883
1.0515,-1.0841
-3.9116,2.0971
3.1409,-2.4999
1.5007,-5.12
1.1513,0.65648
1.054,-0.9651
1.2085,-1.0079
0.89407,-0.9461
0.072726,-0.14586
0.10479,-0.12429
0.087046,-0.14308
0.028792,0.03575
0.030017,0.015223
0.0054142,-0.0024752
1.1525,0.6571
1.6632,2.0028
1.0065,0.57929
0.93676,-1.0226
-0.0085215,-0.0064841
0.0029022,-0.017079
0.98868,-0.97748
0.98529,-0.98288
-0.00065417,0.0016151
0.98621,-0.98437
-0.00015248,5.6549e-05
0.989,-1.9893
0.99496,-1.99
0.00025253,-2.8305e-05
0.99478,-1.9898
1.9904,-1.076
2.0963,-1.0878
1.04,0.60746
1.9713,-1.0342
-0.0014827,-0.00084283
1.9773,-0.95878
0.89436,0.86625
1.9708,-0.99284
0.81802,0.98983
-0.99504,-1.7957e-05
0.00010288,3.7039e-05
-0.081598,-0.88784
-3.9115,2.097
8.2784e-05,-0.00017222
-0.12611,-1.0049
1.6803,2.0667
-3.9772,2.1287
-1.9763,2.4138
3.3399,-1.0624
3.0034,-1.0702
-0.13228,-0.94863
0.85824,0.92501
0.99603,-0.99353
0.99469,-0.99534
-0.011358,-1.0137
2.9286,-1.0686
2.9896,-1.1954
2.9814,-0.92754
0.86582,0.91148
4.0535,-1.0279
-4.657e-05,-7.5928e-05
6.2169e-05,0.00015282
0.026464,-1.0042
-0.99527,-8.8866e-05
0.022798,-1.0237
0.00014237,5.1496e-06
0.85697,0.93162
-0.99499,-0.00012707
1.007,1.0355
4.1175,-1.0242
0.0039432,-1.0096
1.0827,0.98995
-1.7755,2.306
3.9787,-1.0204
1.0331,-3.2908
1.0308,-0.97035
2.2915,3.3179
1.9826,-5.12
2.4253,-3.2616
1.006,1.0122
2.6646e-05,2.5506e-05
0.99515,-0.9952
4.9869,0.96722
0.99533,-0.99568
0.015545,-0.97468
0.85769,1.0532
-0.99503,-9.7773e-05
-0.0026273,-1.0056
1.0687,1.0133
-0.96067,-0.8292
-0.10972,-0.95208
6.0555e-05,-1.3262e-05
1.4472,2.0254
0.9836,-3.2028
-3.9249,2.1042
2.0907,-1.0906
-0.11331,-0.97443
2.637,4.7386
0.99497,-0.99496
0.99496,-0.99496
-0.0021363,-1.005
-0.99511,1.655e-05
0.99493,-0.99495
1.0725,1.0107
-0.31106,1.2868
-8.1972e-05,-0.99383
0.99496,-0.99494
1.0202,0.98285
2.3392e-05,-0.99505
0.89204,-3.0157
-4.0626,1.8756
0.99509,-0.99507
0.89561,-3.016
5.0211,1.0685
-0.244,-5.12
1.9126,1.0027
0.99468,-0.99493
0.99379,0.089355
2.0487,1.0067
4.9942,0.98775
0.99491,-0.99496
1.0247,0.094558
0.9905,0.99341
0.99414,0.99452
-0.99519,4.6106e-05
0.99491,-0.99495
-0.99512,5.4254e-05
1.7666,1.9965
2.1406,1.921
1.9899,1.9768
3.0004e-05,7.5138e-05
0.9999,0.0023792
1.0037,2.0956
5.12,-3.8473
1.0578,0.037618
0.99494,-0.99497
