92.689,-0.84404
33.858,-1.6056
-46.449,-2.3873
8.92,-0.94471
147.21,1.4642
-138.98,-2.1842
-3.8041,0.54701
7.1278,1.6258
0.42714,-1.6068
4.7026,-2.4925
63.256,1.3846
-26.145,-0.83713
47.586,0.5062
1.0621,-2.343
-14.976,0.0251
-50.557,-2.9381
200.32,1.1122
-180.77,-3.9439
2.6588,-0.64708
0.35328,-3.4507
-88.758,-0.99002
-3.7923,0.18789
-3.5443,0.46547
-2.0643,0.20701
-3.0531,0.1964
-2.5595,0.4388
-15.846,-0.069844
-3.0596,0.37965
-24.618,-0.75135
-3.136,0.38571
-22.298,-0.60863
-22.009,-0.59002
-21.277,-0.58777
-21.085,-0.5875
-18.402,-0.57421
-18.146,-0.57885
-17.988,-0.60052
-17.979,-0.59964
-17.855,-0.59873
6.7943,-0.839
-17.457,-0.60034
-3.0798,0.37264
-3.0852,0.38887
-3.2714,0.1017
-3.4525,0.38983
-2.0458,0.32768
-3.3112,0.39141
-2.2187,0.34745
-1.0562,0.24202
-2.4843,-0.10322
-1.6292,0.30427
-1.6627,0.2991
-4.194,0.53167
-216.06,-2.9785
-196.58,-4.565
-106.44,-2.3438
-9.0417,-2.2874
-34.589,-4.1456
-217.27,-2.5761
-205.71,-3.5874
3.1188,-1.7137
-75.981,-4.0261
-113.73,-3.4145
11.462,0.0061441
20.563,-2.186
-155.16,-0.9897
217.75,0.41513
-86.097,-4.5053
47.369,1.1406
-65.106,-2.7843
-0.21921,-2.995
-88.256,-3.7299
-216.78,-2.7391
1.7661,-1.375
-9.2267,-2.0662
211.06,2.6482
-69.063,-1.9179
-0.026499,-1.8401
-115.42,-0.92995
-1.7669,-3.6601
-94.994,-4.3743
-220.44,-1.2908
-27.955,-3.8612
-222,-1
-215.01,-3.3286
-210,-5
165.19,-1.0784
-3.1651,-0.31411
-173.68,-2.4885
130.44,2.0608
-213,-4.0016
-5.9937,1.0617
-0.57612,-0.70921
-11.306,-3.3217
4.8386,1.7377
-10.681,-0.02804
139.81,2.7544
-108.67,-0.56087
-1.3492,-0.46218
-10.626,-2.8967
-90.076,-1.974
210,3
-0.9434,-0.68738
-4.1232,1.3194
-3.5438,0.15644
41.344,2.2059
222,-1
20.702,-1.3092
-3.0895,-1.5661
-74.429,-0.51457
-88.892,-2.5837
-1.3581,-1.6502
55.434,-1.6278
220.58,-0.52717
3.7309,-2.132
-36.553,-0.042065
-20.493,-1.7163
-4.358,-0.14012
-1.0624,-0.59869
-3.1,-0.015447
-4.1124,0.31701
-1.4233,0.35398
-2.0148,-0.32998
-12.327,-0.10634
47.589,0.45187
-1.6297,0.33003
11.381,-0.010398
-0.91505,-0.73923
2.4581,-1.5775
-1.359,0.30518
-2.3936,0.33273
-3.0199,0.37718
-165.95,-1.6563
-113.77,-1.5527
11.648,0.043153
12.317,0.17008
11.88,0.093238
-0.75105,-0.65906
12.075,0.081245
12.162,0.076585
12.821,0.041287
-0.19236,-0.81768
14.389,-0.06696
8.9526,-0.46277
13.831,-0.061327
-210.56,-4.8139
-9.5692,0.49058
-167.5,-0.81526
-158.57,-1.3434
2.4433,-1.5649
0.1791,-0.92277
-167.16,-3.2024
-34.349,-3.4922
-1.0985,-2.7898
-10.791,-3.8536
216.56,0.81401
-3.8045,-0.2167
-17.354,-0.59298
15.075,-0.057001
2.486,-1.5722
-0.13041,-0.49094
10.533,-0.45579
2.6603,-1.6298
2.0044,-1.542
15.975,-0.059608
-1.1947,0.30165
-221.6,-1.1326
7.1697,-2.6488
-38.157,-0.18736
-163.92,-4.8463
219.38,-0.12513
2.5908,-1.5493
2.5901,-1.5486
18.016,-0.10636
-1.0707,0.2997
-0.030548,-0.08547
-9.2821,-1.2252
-6.208,-3.4631
-148.53,-2.866
-125.19,-0.74326
164.05,0.47233
-212.07,-4.3092
-0.037856,-3.1933
-0.0077862,-0.13864
-0.089351,-0.14978
-0.12475,-0.10266
-54.218,-0.21325
-36.014,-0.36035
-0.071096,-0.020211
-0.0071142,-0.27497
-3.6845,-0.094731
-0.21816,-0.19199
