4.4444,1.8358
0.44755,1.6352
2.132,4.0663
1.0763,0.93589
3.7714,0.70524
2.6733,4.9631
4.2026,3.5038
4.7428,1.0926
4.9081,2.7178
3.2451,3.0551
1.8978,1.2543
0.55083,4.68
3.4072,3.6788
2.9924,2.4497
1.6642,0.21915
3.9857,4.3429
2.2296,2.1176
0.20931,3.2165
0.79451,4.0297
1.2922,2.1765
2.458,0.4364
2.8939,2.263
2.8784,2.2722
2.7608,2.3136
2.5168,2.4399
2.575,2.4116
0.21438,1.5616
0.2909,1.5774
0.05097,1.8413
0.11475,1.7421
2.5818,2.4155
2.5498,2.5153
2.4977,2.5778
0.18526,1.9394
0.19207,1.9586
0.1922,1.9545
4.9402,3.7606
2.5031,2.5728
0.17667,1.9703
0.17578,1.9722
0.176,1.9719
0.17895,1.9786
0.17553,1.9714
0.17793,1.9709
0.17794,1.9718
0.17755,1.9703
0.17737,1.9706
0.17598,1.9712
0.17364,1.968
0.17547,1.9683
0.17627,1.9682
0.17593,1.9728
0.17906,1.9732
0.17581,1.9717
0.16962,1.9773
0.17628,1.9747
0.17804,1.9724
0.1743,1.9665
0.17494,1.9734
0.16652,1.9774
0.17612,1.9719
2.501,2.5719
0.17967,1.9756
0.1767,1.9695
0.17272,1.9659
0.17499,1.9705
0.176,1.9716
0.17916,1.9706
0.18587,1.9764
2.5042,2.5781
0.17234,1.9785
0.17066,1.9682
0.17555,1.9727
0.15661,1.9723
0.17651,1.9675
0.17726,1.97
0.17372,1.9675
0.17449,1.9719
0.17557,1.9706
0.17853,1.9744
0.17372,1.9712
0.17654,1.971
0.17731,1.9668
0.17602,1.9685
0.17762,1.9732
0.17536,1.9735
0.17663,1.9779
0.17457,1.9734
0.17396,1.9721
0.18027,1.9753
0.17523,1.9733
2.5042,2.5781
0.17451,1.9712
0.17288,1.9716
0.17252,1.9644
0.17541,1.9744
0.17944,1.9724
0.17688,1.9729
0.17608,1.9708
0.17826,1.972
0.17677,1.9712
0.17516,1.9724
0.17781,1.9736
0.17607,1.9718
0.1777,1.972
0.17683,1.9729
0.17549,1.9724
0.17673,1.9714
0.17561,1.9733
0.17533,1.9748
0.17659,1.9687
0.17545,1.9723
0.17673,1.9715
0.17536,1.9723
0.17509,1.9714
0.17587,1.9719
0.17623,1.971
0.17437,1.9711
0.17655,1.9727
0.17625,1.9735
0.17561,1.9718
0.17378,1.9722
0.17469,1.9742
0.17626,1.9712
5,0
0.17834,1.9676
0.17632,1.9762
0.17536,1.9701
2.5044,2.578
0.1716,1.9718
2.505,2.5771
0.1758,1.9685
2.5022,2.5788
0.17511,1.975
0.17574,1.9724
0.17692,1.9722
0.17615,1.9734
2.5043,2.5785
0.17345,1.9706
0.17664,1.9756
0.17479,1.9642
0.17568,1.9705
0.17568,1.971
0.17667,1.9674
0.17474,1.975
0.17608,1.9664
0.1758,1.9717
0.1753,1.9746
0.17583,1.9705
0.1735,1.9769
2.5049,2.577
0.17554,1.9719
0.17432,1.9764
2.5048,2.5772
0.17552,1.9748
0.17642,1.9761
0.17628,1.9718
0.17619,1.9703
0.17469,1.9711
0.17399,1.9719
0.17373,1.9731
0.17706,1.9717
0.17546,1.9708
0.17689,1.9709
0.17254,1.9705
0.1759,1.9719
0.17836,1.974
0.17516,1.9739
0.17364,1.9706
0.17342,1.9754
0.17431,1.9678
0.17465,1.9723
0.17658,1.9721
0.17567,1.9724
0.17537,1.9708
0.17513,1.9709
0.17715,1.9708
0.17665,1.9716
0.1746,1.9691
0.17512,1.971
0.17795,1.9721
0.1789,1.9695
0.17638,1.9715
0.175,1.9716
0.1775,1.9729
0.17767,1.9713
0.17719,1.971
0.17153,1.9741
0.17519,1.9726
0.17404,1.9738
0.17591,1.9727
0.1766,1.9761
0.17483,1.9736
2.5056,2.5764
0.17602,1.9718
0.17712,1.9743
0.17566,1.9733
0.17624,1.9705
0.17075,1.9758
0.17357,1.976
0.17374,1.9709
0.17871,1.9689
0.17496,1.9711
0.17551,1.969
0.17587,1.9709
0.17597,1.9734
0.17513,1.9724
0.17482,1.9693
2.5042,2.578
0.17759,1.9746
0.17564,1.9718
0.17641,1.9699
0.17534,1.9738
0.17623,1.972
0.174,1.9729
0.17563,1.9717
0.17505,1.9763
0.16882,1.9775
0.17668,1.9734
0.1782,1.9746
0.17478,1.9706
2.5046,2.5778
0.17595,1.972
0.17318,1.9699
0.17076,1.9826
0.17602,1.9746
0.177,1.9766
0.17622,1.9687
0.17657,1.9746
0.17437,1.9691
0.17501,1.9765
2.5044,2.5778
0.17564,1.9715
2.5046,2.5776
0.17579,1.9715
0.1788,1.974
0.17526,1.9724
0.17556,1.9718
0.1787,1.971
0.17586,1.9712
0.17774,1.9714
0.17631,1.97
0.17756,1.9693
0.17769,1.9771
0.17492,1.9712
0.17414,1.971
0.17682,1.9714
0.17001,1.9711
0.17653,1.9754
0.17708,1.9722
2.5044,2.5773
0.17236,1.9724
0.17653,1.9735
2.5047,2.5774
0.17632,1.9767
0.17642,1.9743
0.17272,1.9712
2.5044,2.5778
2.5049,2.5774
0.17635,1.9715
0.177,1.9713
0.17676,1.9749
0.17562,1.9711
2.5036,2.5783
2.5039,2.5777
2.5047,2.5774
2.5046,2.5776
2.5044,2.5783
0.1752,1.974
2.506,2.5766
0.17583,1.9714
2.504,2.5782
0.17581,1.9758
0.176,1.9711
0.17447,1.9707
2.5044,2.5783
0.17612,1.9732
2.5047,2.578
0.1767,1.9711
2.5042,2.5785
0.17628,1.9728
0.17428,1.9687
2.5039,2.5785
0.1741,1.9704
0.17592,1.9733
0.17591,1.9725
0.17523,1.9722
2.5051,2.5774
2.5054,2.5772
0.17611,1.9724
2.5046,2.5777
0.17408,1.976
2.5034,2.5788
0.17586,1.9719
0.17249,1.9691
2.5032,2.579
2.5053,2.5779
0.17507,1.9684
0.17528,1.9715
0.17398,1.9701
2.5038,2.5786
0.17637,1.9679
2.5042,2.5782
0.17568,1.9758
0.17573,1.9733
2.5051,2.5772
0.17544,1.9728
0.17736,1.969
2.5049,2.5775
0.17743,1.9752
2.5046,2.5777
0.17428,1.9698
0.17541,1.9726
0.17613,1.9719
2.5043,2.5779
0.17526,1.9764
0.18265,1.9716
2.504,2.5785
0.17359,1.9787
0.17607,1.9757
2.504,2.5782
2.7608,2.3136
