6.6323,2.7664,4.485
3.8786,5.0117,8.3085
3.4259,3.6727,1.559
1.3131,7.4088,7.7213
4.2802,9.9169,1.5838
9.913,8.1602,8.4418
0.33942,5.576,5.6616
6.3009,4.6515,1.169
5.3558,0.40789,7.8609
1.1784,5.7851,2.6702
7.8993,8.7947,0.54659
2.6443,6.8502,0.73344
0.88628,3.3943,4.1097
8.7717,3.0893,9.3866
5.6857,7.6454,7.3173
1.9793,1.4716,5.0263
8.4502,1.9586,0.2456
2.4028,1.1735,1.9522
1.5637,9.6514,3.7724
6.9767,7.1133,9.7052
2.9856,4.169,7.0407
7.5153,0.15061,3.3776
4.7353,7.9771,4.9044
5.2255,3.833,9.1487
9.4176,6.0605,6.581
6.0248,4.7783,6.3327
0.065002,1.7835,8.8847
9.0846,0.83392,5.5033
4.6609,6.4653,2.281
7.1936,9.1274,2.9529
3.5569,2.247,3.5901
8.2419,8.6722,5.9894
5.8559,4.2681,5.6688
6.2803,4.3486,6.1066
6.1866,4.5355,6.0211
5.8308,3.6355,6.3653
5.8074,3.5576,6.3689
5.7242,3.0139,5.9829
5.6499,2.7245,5.7575
5.5013,2.2724,5.4924
5.5967,2.554,5.5459
5.6188,2.6123,5.5029
5.5331,2.5751,5.4993
5.2235,2.6593,5.4861
4.6757,2.8714,5.5061
5.0187,2.8111,5.4941
5.0511,2.951,5.5209
5.1434,2.8821,5.5174
5.0167,2.9211,5.5077
4.9828,3.1026,5.3553
4.9661,3.1111,5.2611
4.9332,3.0968,5.0703
4.9174,3.0719,4.9755
4.9163,3.0842,4.9878
4.9726,2.9011,4.997
4.9617,2.9938,5.0143
5.0456,3.0105,5.0047
5.0036,3.0004,5.0155
5.0038,3.0078,5.0159
5.0039,3.0042,5.0155
5.0014,3.0062,4.9989
5.0006,3.0051,5.0012
5.0009,3.0053,5.0009
5.0008,3.0054,5.0009
5.0008,3.0053,5.0008
5.0008,3.0053,5.0008
5.001,3.0054,5.0009
5.0008,3.0051,5.0008
5.0007,3.005,5.0007
5.0008,3.0051,5.0008
5.0008,3.0053,5.0009
5.0008,3.0051,5.0008
5.0013,3.0055,5.0011
5.001,3.0054,5.0006
5.0012,3.0055,5.0015
5.0014,3.005,5.0011
5.0006,3.0053,5.0007
5.0004,3.0053,5.0008
5.001,3.0051,5.0012
5.0006,3.0051,5.0011
5.0009,3.0056,5.0009
5.0009,3.0055,5.0008
5.0007,3.0056,5.0009
5.001,3.0051,5.0008
5.0009,3.0053,5.001
5.0011,3.0057,5.0014
5.001,3.0056,5.0011
5.0008,3.0056,5.0008
5.001,3.0053,5.0007
5.0009,3.0054,5.001
5.0008,3.0054,5.0009
5.0008,3.0053,5.0008
5.001,3.0055,5.001
5.0009,3.0054,5.0009
5.0009,3.0053,5.0009
5.0008,3.0052,5.0007
5.001,3.0054,5.001
5.001,3.0055,5.001
5.0009,3.0053,5.0009
5.001,3.0052,5.0012
5.001,3.0056,5.0011
5.0008,3.0054,5.0008
5.001,3.0051,5.0008
5.001,3.0053,5.0009
5.0009,3.0054,5.0009
5.0008,3.0053,5.0007
5.0009,3.0054,5.0009
5.0008,3.0053,5.0008
5.0009,3.0053,5.0008
5.0009,3.0054,5.0009
5.001,3.0054,5.001
5.0008,3.0054,5.0009
